customer_id,prev_transaction_id,curr_transaction_id,prev_timestamp,curr_timestamp,hours_between,distance_km,implied_speed_kmh,prev_rail,curr_rail,prev_amount_brl,curr_amount_brl,prev_geo_country,curr_geo_country,prev_ip_country,curr_ip_country,prev_country_risk_geo,curr_country_risk_geo,prev_country_risk_ip,curr_country_risk_ip,prev_ip_anomaly,curr_ip_anomaly,prev_ip_proxy_vpn_tor,curr_ip_proxy_vpn_tor,prev_device_rooted,curr_device_rooted,prev_cross_border,curr_cross_border,risk_flags,severity,priority_candidate,rule_id,rule_name
C102046,TMP9GJZAKUKGA,TE7FUBD5FM0WJ,2025-07-18 09:16:30,2025-07-18 09:19:25,0.049,7413.6,152508.5,PIX,PIX,2804.04,1654.7,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,No,Yes,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100028,T0MP4A78JJL91,TEM5VT6YRCKTQ,2025-08-20 23:06:17,2025-08-21 00:02:47,0.942,7413.1,7872.3,PIX,PIX,894.64,5747.87,US,DE,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100475,TEC2G6OWT3Q5O,TCNSN65M555I2,2025-09-11 17:18:47,2025-09-11 17:25:22,0.11,7403.4,67473.9,Card,Card,6708.26,1111.55,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100966,TQ1VUYD9DIAWU,TN35HNL5QWD61,2025-08-10 12:35:46,2025-08-10 14:13:53,1.635,7385.7,4516.5,PIX,PIX,4037.73,3243.83,GB,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100488,TXLXO5T3BJCFM,TR3AAY5K4H2JH,2025-07-10 05:52:40,2025-07-10 06:20:01,0.456,7379.2,16188.4,PIX,PIX,5695.0,1128.04,RU,US,BR,BR,Monitored,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102196,THK96X9WUOYMR,TMVNQP5MCP6H8,2025-10-01 18:45:44,2025-10-01 20:35:54,1.836,7375.6,4017.0,PIX,Card,885.56,3671.9,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102018,TI5L0I1270PX8,TFU5L985NUSI0,2025-09-21 21:17:01,2025-09-21 21:51:08,0.569,7354.2,12933.7,Card,Card,2709.3,724.83,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102082,TE06Z11E6A5FV,TA2QJFWBO3IEE,2025-08-03 01:51:35,2025-08-03 06:54:30,5.049,7354.1,1456.6,PIX,PIX,2042.58,3641.25,BR,DE,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102163,T5J70ELDQALRC,T6K9DOK7RKGU8,2025-08-10 07:56:46,2025-08-10 09:52:11,1.924,7309.2,3799.7,Card,Card,8803.25,7852.86,PT,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101921,TAQNSL9XA2EVT,T8WFIDFBA638H,2025-08-15 22:26:28,2025-08-16 05:05:55,6.657,7307.2,1097.6,PIX,PIX,3198.32,7064.9,BR,US,BR,BR,Low,Low,Low,Low,No,No,Proxy,None,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100690,T2105DPLQ2FMO,TZ82ASX4TSNTA,2025-07-25 00:09:15,2025-07-25 01:32:57,1.395,7291.2,5226.6,Card,PIX,5500.94,12279.08,RU,FR,BR,BR,Monitored,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100935,TYJ3UG0DDW690,TLN7PV30LJPE5,2025-07-22 00:17:54,2025-07-22 01:00:52,0.716,7287.5,10176.6,Card,Card,20527.9,525.28,ES,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100673,T8TW98XSE4D6C,TT56F9BAK2LQ8,2025-09-29 19:09:14,2025-09-29 20:09:48,1.009,7242.0,7174.3,Card,PIX,12165.9,1593.41,US,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,Yes,No,Yes,No,proxy_vpn_tor;device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100769,TSDEUKU7LZ0WQ,TSF3NF5BWFFA9,2025-09-01 11:08:22,2025-09-01 11:19:17,0.182,7241.9,39802.8,Wire,Card,1542.18,5079.08,GB,BR,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101430,T6G2QVH7QU73R,T3XI18FIAGK35,2025-07-08 07:27:08,2025-07-08 09:16:57,1.83,7205.5,3936.8,PIX,Card,4937.5,2754.72,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101168,T6SZFLOANELAF,THV3NHTXW034T,2025-09-21 00:13:52,2025-09-21 02:59:52,2.767,7197.0,2601.3,PIX,PIX,735.85,789.52,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101048,T8MNLCPAG3PCU,TUWUZSDMDG0C2,2025-07-02 12:51:29,2025-07-02 16:17:45,3.438,7185.3,2090.1,PIX,PIX,2695.0,12105.51,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,Yes,Yes,No,device_rooted;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100512,TVRTGZLIXM1S2,TU892QDU58MED,2025-08-22 18:32:55,2025-08-23 02:46:11,8.221,7174.5,872.7,PIX,PIX,4207.79,2890.02,BR,DE,BR,BR,Low,Low,Low,Low,No,No,None,Proxy,No,No,No,Yes,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101221,TILFTC1AGEKY6,T3FMNUP1HS9HV,2025-09-14 22:51:23,2025-09-15 01:02:36,2.187,7162.4,3275.1,PIX,PIX,460.21,1891.61,US,BR,BR,BR,Low,Low,Low,Low,No,No,Tor,Proxy,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C102430,TWJ00CKCNJC7L,TC11EZGN0BG4I,2025-09-06 17:29:03,2025-09-06 17:33:25,0.073,7152.2,98274.2,Card,PIX,5941.4,9133.83,BR,PT,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101647,TXABBX5CQS9QS,T4RWIZETVGRI1,2025-07-29 01:50:10,2025-07-29 02:47:53,0.962,7113.2,7394.6,Card,Card,1045.77,2115.96,BR,US,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,No,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100597,TPMIZP8WT7GP0,TYUAQND2BS0K5,2025-07-21 04:23:53,2025-07-21 05:28:39,1.079,7110.7,6587.4,PIX,PIX,404.27,4001.01,CN,ES,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,Yes,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C100278,TZC56D32BQCGW,TB4XVMUA5HI69,2025-09-09 04:31:25,2025-09-09 06:25:10,1.896,7099.1,3744.6,Card,Card,2577.39,1580.96,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,None,No,No,Yes,No,cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101411,TCA6RLSUOENYT,TO41QYL35M72P,2025-08-30 12:18:28,2025-08-30 21:52:44,9.571,7091.1,740.9,PIX,Card,5201.57,706.58,US,BR,BR,BR,Low,Low,Low,Low,No,No,None,VPN,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
C101813,TDCTAVPOC90PW,TKOV6JNJOW12E,2025-08-12 08:46:48,2025-08-12 15:06:54,6.335,7085.8,1118.5,PIX,PIX,21897.94,2624.46,US,BR,BR,BR,Low,Low,Low,Low,No,No,VPN,None,No,No,Yes,No,proxy_vpn_tor;cross_border;geo_country_change,Alta,Yes,R17,Geo-salto físico improvável
